Scheme Code,Scheme Name,Fund House,Category,Plan,NAV,NAV Date,Expense Ratio %,TER incl. Costs %,1Y Return %,3Y CAGR %,5Y CAGR %,SD (Annualised) %,Sharpe (3Y),Max Drawdown %,Positive Months %,1Y Rank in Category,3Y Rank in Category,1Y Category Size,3Y Category Size,History (Months),ISIN
153001,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,Regular,10.869,11-Sep-2026,0.9,1.22,9.2,,,19.43,,-15.96,66.7,64,,281,,22,INF251K01UB5
152931,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,Direct,8.1149,11-Sep-2026,0.37,1.19,2.97,,,20.17,,-22.67,54.5,188,,265,,23,INF251K01TY9
152930,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,Regular,8.019,11-Sep-2026,0.9,1.81,2.31,,,20.16,,-22.93,54.5,200,,281,,23,INF251K01TZ6
154301,Choice Nifty 50 Index Fund - Direct Plan - Growth,Choice Mutual Fund,Other Scheme - Index Funds,Direct,10.1281,11-Sep-2026,0.13,0.88,,,,,,,,,,,,5,INF2KCX01020
154302,Choice Nifty 50 Index Fund - Regular Plan - Growth,Choice Mutual Fund,Other Scheme - Index Funds,Regular,10.1151,11-Sep-2026,0.38,1.17,,,,,,,,,,,,5,INF2KCX01038
154304,Choice Nifty Next 50 Index Fund - Direct Plan - Growth,Choice Mutual Fund,Other Scheme - Index Funds,Direct,11.2117,11-Sep-2026,0.22,0.91,,,,,,,,,,,,5,INF2KCX01046
154303,Choice Nifty Next 50 Index Fund - Regular Plan - Growth,Choice Mutual Fund,Other Scheme - Index Funds,Regular,11.1922,11-Sep-2026,0.56,1.31,,,,,,,,,,,,5,INF2KCX01053
153219,DSP BSE SENSEX Next 30 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,12.0977,11-Sep-2026,0.21,0.43,10.82,,,17.96,,-9.98,63.2,37,,265,,20,INF740KA1VB1
153216,DSP BSE SENSEX Next 30 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,11.9744,11-Sep-2026,0.8,1.11,10.08,,,17.95,,-10.02,63.2,41,,281,,20,INF740KA1UY5
154088,DSP Nifty 500 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,9.5525,11-Sep-2026,0.17,0.32,,,,,,,,,,,,8,INF740KA1XY9
154090,DSP Nifty 500 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,9.5043,11-Sep-2026,0.8,1.05,,,,,,,,,,,,8,INF740KA1XV5
152654,DSP Nifty Bank Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,11.6762,11-Sep-2026,0.17,0.27,5.84,,,17.4,,-16.95,55.6,140,,265,,28,INF740KA1UO6
152653,DSP Nifty Bank Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,11.5024,11-Sep-2026,0.8,0.99,5.13,,,17.39,,-17.0,51.9,172,,281,,28,INF740KA1UN8
153594,DSP Nifty Healthcare Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,11.7414,11-Sep-2026,0.21,0.41,15.17,,,13.7,,-7.58,64.3,17,,265,,15,INF740KA1WF0
153592,DSP Nifty Healthcare Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,11.6442,11-Sep-2026,0.8,1.09,14.38,,,13.69,,-7.68,64.3,17,,281,,15,INF740KA1WC7
153590,DSP Nifty IT Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,7.5896,11-Sep-2026,0.21,0.51,-16.28,,,29.46,,-31.07,50.0,260,,265,,15,INF740KA1WL8
153588,DSP Nifty IT Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,7.523,11-Sep-2026,0.83,1.22,-16.89,,,29.44,,-31.56,50.0,279,,281,,15,INF740KA1WI4
154014,DSP Nifty Midcap 150 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,10.444,11-Sep-2026,0.21,0.39,,,,,,,,,,,,9,INF740KA1XB7
154012,DSP Nifty Midcap 150 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,10.3873,11-Sep-2026,0.84,1.12,,,,,,,,,,,,9,INF740KA1WY1
153348,DSP Nifty Private Bank Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,11.3068,11-Sep-2026,0.23,0.57,5.32,,,19.08,,-16.25,64.7,163,,265,,18,INF740KA1VN6
153347,DSP Nifty Private Bank Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,11.1843,11-Sep-2026,0.84,1.27,4.56,,,19.07,,-16.45,64.7,179,,281,,18,INF740KA1VK2
154018,DSP Nifty Smallcap 250 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,11.2809,11-Sep-2026,0.22,0.57,,,,,,,,,,,,9,INF740KA1XH4
154016,DSP Nifty Smallcap 250 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,11.2214,11-Sep-2026,0.83,1.28,,,,,,,,,,,,9,INF740KA1XE1
152243,DSP Nifty Smallcap250 Quality 50 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,11.1006,11-Sep-2026,0.14,0.46,-3.48,,,21.58,,-28.64,46.9,236,,265,,33,INF740KA1TW1
152245,DSP Nifty Smallcap250 Quality 50 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,10.8901,11-Sep-2026,0.8,1.22,-4.19,,,21.57,,-29.41,46.9,250,,281,,33,INF740KA1TT7
152814,DSP Nifty Top 10 Equal Weight Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,8.746,11-Sep-2026,0.21,0.35,-9.09,,,14.81,,-18.32,47.8,256,,265,,24,INF740KA1UQ1
152813,DSP Nifty Top 10 Equal Weight Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,8.6245,11-Sep-2026,0.8,1.04,-9.73,,,14.8,,-18.45,47.8,272,,281,,24,INF740KA1UP3
153801,DSP Nifty500 Flexicap Quality 30 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Direct,9.4352,11-Sep-2026,0.25,0.84,-5.61,,,17.34,,-17.22,41.7,246,,265,,13,INF740KA1WR5
153802,DSP Nifty500 Flexicap Quality 30 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,Regular,9.3685,11-Sep-2026,0.84,1.53,-6.28,,,17.33,,-17.41,41.7,264,,281,,13,INF740KA1WO2
153497,Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,11.8504,11-Sep-2026,0.4,0.57,11.76,,,19.58,,-19.66,53.3,26,,265,,16,INF754K01UX2
153495,Edelweiss BSE Internet Economy Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,11.7471,11-Sep-2026,0.9,1.14,11.02,,,19.58,,-19.84,53.3,28,,281,,16,INF754K01VB6
153335,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,11.2399,11-Sep-2026,0.11,0.13,6.89,,,1.02,,0.0,100.0,75,,265,,19,INF754K01UG7
153334,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,11.2057,11-Sep-2026,0.27,0.32,6.68,,,1.02,,0.0,100.0,81,,281,,19,INF754K01UK9
153115,Edelweiss CRISIL IBX AAA Financial Services Bond - Jan 2028 Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,11.401,11-Sep-2026,0.14,0.16,6.57,,,1.22,,-0.09,95.2,86,,265,,22,INF754K01TP0
153130,Edelweiss CRISIL IBX AAA Financial Services Bond - Jan 2028 Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,11.358,11-Sep-2026,0.3,0.35,6.35,,,1.21,,-0.11,95.2,88,,281,,22,INF754K01TT2
152616,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,9.8959,11-Sep-2026,0.35,0.71,0.69,,,16.68,,-23.93,55.6,198,,265,,28,INF754K01SS6
152617,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,9.7308,11-Sep-2026,0.9,1.35,-0.03,,,16.67,,-24.17,55.6,212,,281,,28,INF754K01SO5
154310,Edelweiss Nifty LargeMidcap250 Plus 8-13yr G-Sec 70:30 Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,10.7027,11-Sep-2026,0.26,0.67,,,,,,,,,,,,5,INF754K01WR0
154312,Edelweiss Nifty LargeMidcap250 Plus 8-13yr G-Sec 70:30 Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,10.6708,11-Sep-2026,0.89,1.42,,,,,,,,,,,,5,INF754K01WV2
152985,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Direct,9.1607,11-Sep-2026,0.33,0.84,4.21,,,22.58,,-24.04,52.4,174,,265,,22,INF754K01TN5
152988,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular Plan - Growth,Edelweiss Mutual Fund,Other Scheme - Index Funds,Regular,9.0463,11-Sep-2026,0.9,1.5,3.49,,,22.57,,-24.17,52.4,186,,281,,22,INF754K01TJ3
153958,HDFC BSE India Sector Leaders Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.2154,11-Sep-2026,0.63,0.78,,,,,,,,,,,,10,INF179KC1JX8
153959,HDFC BSE India Sector Leaders Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,9.2526,11-Sep-2026,0.2,0.3,,,,,,,,,,,,10,INF179KC1JY6
153517,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.9819,11-Sep-2026,0.07,0.09,7.41,,,0.55,,0.0,100.0,66,,265,,16,INF179KC1JK5
153518,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,10.9555,11-Sep-2026,0.2,0.25,7.21,,,0.55,,0.0,100.0,71,,281,,16,INF179KC1JJ7
154308,HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.3726,11-Sep-2026,0.1,0.13,,,,,,,,,,,,6,INF179KC1KI7
154309,HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,10.3628,11-Sep-2026,0.25,0.3,,,,,,,,,,,,6,INF179KC1KH9
154180,HDFC Nifty India Consumption Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.6235,11-Sep-2026,0.69,0.88,,,,,,,,,,,,7,INF179KC1JZ3
154179,HDFC Nifty India Consumption Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,9.6481,11-Sep-2026,0.3,0.44,,,,,,,,,,,,7,INF179KC1KA4
153097,HDFC Nifty India Digital Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,8.6563,11-Sep-2026,0.3,0.4,-2.76,,,21.39,,-24.59,50.0,214,,265,,21,INF179KC1JB4
153096,HDFC Nifty India Digital Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,8.5834,11-Sep-2026,0.71,0.87,-3.24,,,21.38,,-25.03,50.0,228,,281,,21,INF179KC1JA6
152890,HDFC NIFTY LargeMidcap 250 Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.9402,11-Sep-2026,0.58,0.71,4.09,,,16.67,,-13.92,63.6,182,,281,,23,INF179KC1IP6
152889,HDFC NIFTY LargeMidcap 250 Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.0328,11-Sep-2026,0.18,0.25,4.6,,,16.67,,-13.78,63.6,170,,265,,23,INF179KC1IQ4
152522,HDFC NIFTY Realty Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.4243,11-Sep-2026,0.72,0.95,-3.07,,,28.66,,-41.6,51.7,227,,281,,30,INF179KC1ID2
152521,HDFC NIFTY Realty Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,9.5359,11-Sep-2026,0.32,0.49,-2.61,,,28.67,,-41.11,51.7,213,,265,,30,INF179KC1IE0
153405,HDFC Nifty Top 20 Equal Weight Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,9.8766,11-Sep-2026,0.22,0.37,-4.14,,,14.8,,-16.03,58.8,240,,265,,18,INF179KC1JI9
153404,HDFC Nifty Top 20 Equal Weight Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.8002,11-Sep-2026,0.66,0.87,-4.66,,,14.8,,-16.17,58.8,254,,281,,18,INF179KC1JH1
152713,HDFC NIFTY100 Low Volatility 30 Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.1018,11-Sep-2026,0.34,0.5,-3.47,,,14.38,,-16.39,60.0,235,,265,,26,INF179KC1IM3
152714,HDFC NIFTY100 Low Volatility 30 Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.9919,11-Sep-2026,0.76,0.99,-3.96,,,14.37,,-16.55,60.0,248,,281,,26,INF179KC1IL5
153264,HDFC Nifty100 Quality 30 Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.6464,11-Sep-2026,0.31,0.44,-0.6,,,14.82,,-13.96,61.1,203,,265,,19,INF179KC1JF5
153265,HDFC Nifty100 Quality 30 Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,10.5679,11-Sep-2026,0.72,0.91,-1.09,,,14.81,,-14.06,61.1,216,,281,,19,INF179KC1JE8
152430,HDFC NIFTY200 Momentum 30 Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.2881,11-Sep-2026,0.31,0.93,3.37,,,19.14,,-29.09,63.3,183,,265,,31,INF179KC1IC4
152429,HDFC NIFTY200 Momentum 30 Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,10.1616,11-Sep-2026,0.72,1.4,2.85,,,19.13,,-29.24,63.3,195,,281,,31,INF179KC1IB6
152778,HDFC NIFTY500 Multicap 50:25:25 Index Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Direct,10.036,11-Sep-2026,0.23,0.32,4.85,,,17.37,,-19.3,58.3,168,,265,,25,INF179KC1IO9
152779,HDFC NIFTY500 Multicap 50:25:25 Index Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Other Scheme - Index Funds,Regular,9.9371,11-Sep-2026,0.64,0.8,4.34,,,17.36,,-19.47,58.3,180,,281,,25,INF179KC1IN1
153235,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.6539,14-Nov-2025,,,,,,,,,,,,,,0,INF109KC19Z4
153234,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.6539,14-Nov-2025,,,,,,,,,,,,,,10,INF109KC18Z6
153237,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.6682,14-Nov-2025,,,,,,,,,,,,,,0,INF109KC16Z0
153236,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.6682,14-Nov-2025,,,,,,,,,,,,,,10,INF109KC15Z2
153411,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,11.0916,11-Sep-2026,0.08,0.11,7.23,,,0.5,,0.0,100.0,67,,265,,18,INF109K1A062
153409,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,11.0686,11-Sep-2026,0.18,0.22,7.12,,,0.49,,0.0,100.0,72,,281,,18,INF109K1A039
153161,ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,10.3409,11-Sep-2026,0.25,0.43,2.12,,,16.67,,-14.18,60.0,194,,265,,21,INF109KC16Y3
153162,ICICI Prudential Nifty 500 Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.2394,11-Sep-2026,0.72,0.98,1.54,,,16.66,,-14.34,55.0,208,,281,,21,INF109KC13Y0
152482,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,12.326,11-Sep-2026,0.21,0.31,4.6,,,16.18,,-18.25,69.0,171,,265,,30,INF109KC12U0
152481,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,12.1637,11-Sep-2026,0.64,0.81,4.07,,,16.17,,-18.42,69.0,183,,281,,30,INF109KC15U3
153679,ICICI Prudential Nifty Private Bank Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,9.8652,11-Sep-2026,0.3,0.68,5.32,,,20.39,,-16.09,61.5,164,,265,,14,INF109K1A369
153676,ICICI Prudential Nifty Private Bank Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.8024,11-Sep-2026,0.77,1.23,4.72,,,20.38,,-16.24,61.5,176,,281,,14,INF109K1A351
149226,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.1235,16-Sep-2022,0.32,0.37,,,,,,,,,,,,0,INF109KC1T12
149225,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.946,16-Sep-2022,0.32,0.37,,,,,,,,,,,,0,INF109KC1T04
149223,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.104,16-Sep-2022,0.32,0.37,,,,,,,,,,,,0,INF109KC1S47
149222,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.9457,16-Sep-2022,0.32,0.37,,,,,,,,,,,,0,INF109KC1S39
153614,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,9.0935,11-Sep-2026,0.3,0.44,-6.21,,,16.74,,-17.31,50.0,252,,265,,15,INF109K1A310
153613,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.0321,11-Sep-2026,0.76,0.98,-6.74,,,16.73,,-17.46,50.0,268,,281,,15,INF109K1A286
153546,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,9.5924,11-Sep-2026,0.33,0.5,-2.3,,,16.55,,-14.69,42.9,210,,265,,15,INF109K1A252
153544,ICICI Prudential Nifty200 Quality 30 Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.536,11-Sep-2026,0.71,0.94,-2.75,,,16.54,,-14.79,42.9,223,,281,,15,INF109K1A229
152936,ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,10.8197,11-Sep-2026,0.32,0.66,18.92,,,20.13,,-15.44,50.0,13,,265,,23,INF109KC13X2
152934,ICICI Prudential Nifty200 Value 30 Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,10.7064,11-Sep-2026,0.74,1.15,18.29,,,20.12,,-15.62,50.0,13,,281,,23,INF109KC10X8
152365,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Direct,9.8307,11-Sep-2026,0.21,0.57,-7.11,,,13.59,,-17.95,53.3,253,,265,,31,INF109KC16T3
152366,ICICI Prudential Nifty50 Value 20 Index Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,Regular,9.7184,11-Sep-2026,0.54,0.95,-7.5,,,13.58,,-18.47,53.3,269,,281,,31,INF109KC19T7
152755,kotak BSE PSU Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,9.26,11-Sep-2026,0.33,0.46,12.42,,,22.4,,-26.84,45.8,23,,265,,25,INF174KA1SL1
152752,kotak BSE PSU Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,9.134,11-Sep-2026,0.88,1.11,11.68,,,22.39,,-27.08,45.8,25,,281,,25,INF174KA1SI7
153284,Kotak BSE Sensex Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,9.971,11-Sep-2026,0.27,0.5,-5.77,,,14.67,,-16.13,55.6,258,,281,,19,INF174KA1US2
153286,Kotak BSE Sensex Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,9.998,11-Sep-2026,0.12,0.32,-5.61,,,14.67,,-16.08,55.6,247,,265,,19,INF174KA1UV6
153313,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,11.2056,11-Sep-2026,0.08,0.1,6.91,,,0.86,,0.0,100.0,74,,265,,19,INF174KA1UX2
153311,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,11.1707,11-Sep-2026,0.24,0.29,6.69,,,0.86,,0.0,100.0,79,,281,,19,INF174KA1VA8
152869,Kotak CRISIL-IBX AAA Financial Services Index-Sep 2027 Fund - Direct Plan - GROWTH Option,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,11.6136,11-Sep-2026,0.16,0.19,6.64,,,1.08,,0.0,100.0,84,,265,,24,INF174KA1TF1
152866,Kotak CRISIL-IBX AAA Financial Services Index-Sep 2027 Fund - Regular Plan - GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,11.5649,11-Sep-2026,0.29,0.35,6.41,,,1.08,,0.0,100.0,87,,281,,24,INF174KA1SW8
153372,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,11.0994,11-Sep-2026,0.1,0.12,7.06,,,0.51,,0.0,100.0,70,,265,,18,INF174KA1VK7
153375,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,11.0607,11-Sep-2026,0.3,0.35,6.81,,,0.51,,0.0,100.0,76,,281,,18,INF174KA1VN1
153875,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,10.6293,11-Sep-2026,0.1,0.12,6.13,,,,,,,115,,265,,12,INF174KA1XM9
153877,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,10.6087,11-Sep-2026,0.25,0.3,5.93,,,,,,,123,,281,,12,INF174KA1XP2
153146,Kotak Nifty 100 Equal Weight Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,10.931,11-Sep-2026,0.18,0.35,6.77,,,18.05,,-12.13,60.0,81,,265,,21,INF174KA1TY2
153145,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,10.837,11-Sep-2026,0.58,0.83,6.2,,,18.04,,-12.29,60.0,102,,281,,21,INF174KA1UB8
152663,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,10.5438,11-Sep-2026,0.17,0.39,-3.32,,,14.67,,-16.39,61.5,223,,265,,27,INF174KA1RZ3
152664,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,10.3944,11-Sep-2026,0.71,1.03,-3.95,,,14.66,,-16.61,61.5,247,,281,,27,INF174KA1RW0
153660,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - Direct Plan - GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,9.627,11-Sep-2026,0.18,0.37,-2.09,,,16.84,,-14.71,46.2,207,,265,,14,INF174KA1WN9
153659,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - Regular Plan - GROWTH,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Regular,9.585,11-Sep-2026,0.49,0.73,-2.46,,,16.84,,-14.79,46.2,221,,281,,14,INF174KA1WQ2
153150,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Other Scheme - Index Funds,Direct,10.953,11-Sep-2026,0.18,0.44,3.5,,,14.75,,-11.31,75.0,178,,265,,21,INF174KA1UE2
